1,-1,123,708,43.9,100.8,1
1,-1,542,554,34.2,90.5,1
1,-1,1519,560,50.8,117.5,1
1,-1,1373,519,34.5,93.6,1
1,-1,500,550,35.3,89.8,0.999
1,-1,1609,560,54.7,121,0.998
1,-1,1446,504,29.6,81,0.997
1,-1,1475,515,39.1,83.3,0.996
1,-1,268,586,50.2,145,0.995
1,-1,1074,485,17.2,38.7,0.995
1,-1,649,528,26.2,69,0.994
1,-1,-6,680,62.3,198.8,0.99
1,-1,787,505,17.9,45,0.988
1,-1,1185,488,14.1,33.6,0.969
1,-1,674,523,23.6,57.2,0.926
1,-1,826,509,18.7,46.6,0.911
1,-1,772,502,18.6,48.6,0.83
1,-1,188,579,54.2,144.9,0.749
1,-1,635,532,22.8,60.1,0.619
2,-1,112,700,41.5,96.9,1
2,-1,498,537,37.8,94.7,1
2,-1,1375,511,36.3,96.4,0.999
2,-1,1618,556,53.8,126.8,0.999
2,-1,1486,515,33,77.1,0.999
2,-1,543,540,33.2,85.6,0.999
2,-1,1529,558,57.2,121.4,0.999
2,-1,1449,505,30.2,78.5,0.999
2,-1,264,572,52.4,145.6,0.997
2,-1,647,520,27.4,69.2,0.994
2,-1,1070,482,17.5,34,0.991
2,-1,792,496,17.6,50.6,0.989
2,-1,675,513,24.7,61.1,0.952
2,-1,171,564,61,151.5,0.938
2,-1,826,499,17.9,47.2,0.937
2,-1,1184,486,14.9,35.4,0.883
2,-1,776,499,17.7,46.8,0.86
2,-1,634,524,22.3,59.9,0.859
2,-1,1874,564,41.2,107.1,0.416
2,-1,-9,655,54.8,227.5,0.4
3,-1,1627,547,53.6,127.1,1
3,-1,543,551,33,85,1
3,-1,102,724,43.4,97.7,1
3,-1,1531,548,53.8,123,1
3,-1,498,551,38.5,93.6,1
3,-1,1377,512,38.4,95.3,0.999
3,-1,1449,499,34.6,80.7,0.999
3,-1,1487,514,35.3,73.7,0.998
3,-1,645,527,27.6,74.5,0.997
3,-1,246,594,56.4,152.9,0.994
3,-1,790,514,16.5,41.4,0.989
3,-1,1075,483,16.6,39.4,0.988
3,-1,828,510,18.3,44.7,0.965
3,-1,679,530,21.9,48.1,0.9
3,-1,775,506,18,47,0.836
3,-1,1182,486,15,35,0.635
3,-1,171,593,51.3,149.3,0.572
3,-1,613,513,31.2,79.5,0.498
4,-1,90,721,46.1,100.4,1
4,-1,540,548,33.5,89.7,1
4,-1,498,548,37.6,86.6,1
4,-1,1635,552,62,133,0.999
4,-1,1458,498,30.6,80.8,0.999
4,-1,1490,509,36.7,76.9,0.999
4,-1,1546,558,52.2,118.7,0.999
4,-1,654,528,24.5,72,0.997
4,-1,1382,506,31.8,105,0.994
4,-1,165,585,53.6,150.7,0.993
4,-1,1074,480,18.3,37.6,0.992
4,-1,637,527,28.6,73.6,0.989
4,-1,794,506,17.1,46,0.986
4,-1,251,602,53.6,142.6,0.986
4,-1,829,509,18.1,47.3,0.985
4,-1,778,507,18.5,43.6,0.963
4,-1,676,521,23.9,61.7,0.939
4,-1,1190,483,14.9,34.7,0.84
4,-1,1065,476,21.6,48.4,0.786
5,-1,496,537,33,96,1
5,-1,1639,563,62.1,129.7,1
5,-1,542,552,35.2,85.5,1
5,-1,1462,506,29.1,80.4,1
5,-1,1549,568,53.6,118.3,0.999
5,-1,73,716,46,99.1,0.999
5,-1,1494,517,37.2,79.6,0.998
5,-1,1383,520,34.3,96.6,0.998
5,-1,651,525,26.8,68.6,0.998
5,-1,240,595,50,140.6,0.996
5,-1,795,504,17.6,44.9,0.992
5,-1,827,507,18.2,44.9,0.982
5,-1,634,525,27.7,67.5,0.975
5,-1,778,507,18.6,42.6,0.966
5,-1,680,515,22.9,67.2,0.948
5,-1,157,585,52.6,148.6,0.908
5,-1,1192,485,14.8,35.8,0.815
5,-1,614,510,32.2,76,0.613
5,-1,1278,490,19.7,43.8,0.6
5,-1,1074,487,15.1,34.8,0.527
6,-1,1501,530,35.8,78.7,1
6,-1,540,559,33.3,88.8,1
6,-1,1465,518,31.6,74,1
6,-1,1648,574,60.1,124,1
6,-1,1560,575,50.2,119.6,1
6,-1,496,554,37.6,95.6,1
6,-1,237,602,54.1,148.3,0.999
6,-1,1391,526,35.8,98.8,0.999
6,-1,653,532,26.2,78.8,0.995
6,-1,64,731,43.3,108.2,0.994
6,-1,797,516,16.2,44.7,0.989
6,-1,678,527,25.5,64.7,0.979
6,-1,829,519,17.2,46.3,0.977
6,-1,141,590,56.3,148,0.975
6,-1,776,510,18.7,51.2,0.945
6,-1,638,535,26.3,73,0.938
6,-1,1281,504,17.6,43.7,0.473
7,-1,1657,564,62.8,138.6,1
7,-1,1466,510,31.1,76,1
7,-1,537,558,32.1,87.3,1
7,-1,496,550,36.6,91.6,1
7,-1,1563,571,51.3,129.4,0.999
7,-1,1502,517,37.3,81.6,0.997
7,-1,1394,521,35,101.6,0.996
7,-1,796,510,16.5,47.8,0.996
7,-1,652,531,24.2,65.9,0.996
7,-1,678,523,27.7,65.4,0.993
7,-1,132,588,57.1,153.4,0.987
7,-1,47,736,48.1,106.6,0.985
7,-1,227,601,55.1,147.1,0.98
7,-1,828,510,18.6,48.2,0.974
7,-1,637,531,23.8,62.2,0.958
7,-1,774,502,19.8,50,0.881
7,-1,1074,493,14.8,33.6,0.879
7,-1,1197,489,16.4,36.4,0.781
7,-1,1283,495,19.1,46.4,0.584
7,-1,988,498,14.8,35.6,0.482
8,-1,647,535,27.2,74,1
8,-1,1661,582,62.7,126.5,1
8,-1,1392,537,34.5,91.7,1
8,-1,1469,515,33,82,1
8,-1,33,748,46.9,104,1
8,-1,535,557,32.8,91.5,1
8,-1,1511,531,37.7,88.5,1
8,-1,494,557,36,94.2,1
8,-1,1571,579,50.5,121.6,0.999
8,-1,218,613,49,135.9,0.998
8,-1,678,530,26.6,65.6,0.997
8,-1,633,544,23.5,60.6,0.997
8,-1,796,514,17.3,49.1,0.996
8,-1,1192,500,15.8,36.3,0.988
8,-1,828,518,17.5,44.3,0.983
8,-1,1080,496,15.2,33.2,0.951
8,-1,122,604,61.7,148.2,0.942
8,-1,779,511,20.7,49.4,0.86
8,-1,1280,501,21,46.4,0.753
9,-1,1669,581,71.2,143,1
9,-1,1576,593,51.9,117,1
9,-1,1512,537,36.8,77.5,1
9,-1,1400,535,33.9,102.5,1
9,-1,492,558,33,89.5,1
9,-1,16,745,46.9,109.7,1
9,-1,536,561,34.2,85.1,1
9,-1,1475,520,31.8,81.6,0.999
9,-1,646,534,27.1,73.6,0.999
9,-1,678,529,25.7,61.5,0.998
9,-1,207,597,57.3,152.1,0.997
9,-1,630,542,25.2,64.4,0.995
9,-1,797,518,14.4,37.7,0.992
9,-1,1196,496,16,40.4,0.984
9,-1,828,516,17.9,45.3,0.981
9,-1,1077,502,13.6,30.1,0.954
9,-1,777,510,18.8,46,0.903
9,-1,113,581,62,165,0.889
9,-1,1281,505,20.5,45,0.856
9,-1,1466,508,22.1,47.2,0.728
9,-1,615,525,27.5,71.7,0.634
10,-1,488,548,35.6,94.6,1
10,-1,1398,545,35.3,99.5,1
10,-1,528,550,34,90.2,1
10,-1,1577,600,52.5,125.9,1
10,-1,1671,598,63.8,136.7,1
10,-1,0,739,47,105.8,0.999
10,-1,1474,533,31.9,77.8,0.999
10,-1,648,531,24.5,72.6,0.998
10,-1,678,529,25.3,57.3,0.997
10,-1,627,536,24.6,66.2,0.995
10,-1,187,594,54.9,154.8,0.994
10,-1,1510,551,37.7,73.1,0.994
10,-1,775,509,20.1,51.6,0.993
10,-1,797,514,14.4,44.2,0.992
10,-1,1197,505,14.2,33.9,0.987
10,-1,831,516,18.2,45.3,0.958
10,-1,94,581,63,146.8,0.918
10,-1,1081,504,15.1,29.6,0.898
10,-1,1072,506,14.2,31.3,0.834
10,-1,1286,508,20.9,50.9,0.811
10,-1,1466,519,21.1,45.5,0.758
10,-1,611,515,34.4,82.5,0.589
11,-1,529,560,34.4,89.1,1
11,-1,1589,586,55.3,125.3,1
11,-1,486,553,33.8,98,1
11,-1,1479,522,31.5,76.2,1
11,-1,1681,587,62.1,136.4,1
11,-1,1402,534,37.5,102.3,1
11,-1,188,612,55.1,148.7,0.999
11,-1,1520,537,34.4,79.1,0.999
11,-1,645,532,26.5,76.6,0.999
11,-1,628,541,22.5,62.6,0.998
11,-1,796,513,17.4,46.6,0.994
11,-1,675,526,29.5,73.6,0.994
11,-1,772,508,19.7,47.1,0.987
11,-1,1197,496,15.2,36.3,0.987
11,-1,-1,757,30.4,108.6,0.972
11,-1,829,518,18,43.1,0.972
11,-1,1073,495,16.1,34.7,0.968
11,-1,92,624,47,135.1,0.934
11,-1,1460,503,20.3,41.7,0.871
11,-1,1289,504,17.6,43.8,0.82
11,-1,616,531,27.4,73.7,0.755
12,-1,644,535,25.9,72.5,1
12,-1,1691,583,62.1,152.3,1
12,-1,1591,589,62,138.2,1
12,-1,489,557,33.3,91.9,1
12,-1,528,563,36.1,86.2,1
12,-1,1403,539,37,97.5,1
12,-1,184,611,53.7,152.1,0.999
12,-1,1522,540,36.7,80.6,0.998
12,-1,1478,522,32.6,85.4,0.998
12,-1,796,515,16.8,47.9,0.994
12,-1,771,512,18.8,51.3,0.993
12,-1,623,545,24.9,62.8,0.992
12,-1,675,535,26.4,60.4,0.99
12,-1,1193,500,15.8,38,0.982
12,-1,826,523,18.9,45.6,0.955
12,-1,1074,502,14.3,30.7,0.929
12,-1,1463,509,21.4,40.8,0.914
12,-1,1287,504,19.1,46.5,0.837
12,-1,82,596,60,154.4,0.577
13,-1,1604,590,51.9,136,1
13,-1,1689,587,65,141.9,1
